TARGET_B,CONTROL_NUMBER,MONTHS_SINCE_ORIGIN,IN_HOUSE,PEP_STAR,RECENCY_STATUS_96NK,FREQUENCY_STATUS_97NK,RECENT_AVG_GIFT_AMT,RECENT_RESPONSE_COUNT,RECENT_CARD_RESPONSE_COUNT,MONTHS_SINCE_LAST_PROM_RESP,LIFETIME_CARD_PROM,LIFETIME_PROM,LIFETIME_GIFT_AMOUNT,LIFETIME_GIFT_COUNT,LIFETIME_AVG_GIFT_AMT,LIFETIME_GIFT_RANGE,LAST_GIFT_AMT,MONTHS_SINCE_LAST_GIFT,MONTHS_SINCE_FIRST_GIFT
0,177694,89,0,0,A,1,27.5,2,1,25,23,59,121,6,20.17,20,30,25,79
1,177699,125,0,1,S,4,3.4,5,3,18,30,73,102,34,3,3,5,18,125
0,177716,41,0,0,A,1,20,2,1,24,14,32,45,3,15,15,20,24,44
0,177719,77,0,0,A,1,16,1,0,18,16,46,66,5,13.2,6,16,18,69
0,177724,17,0,0,F,1,15,1,0,19,6,15,15,1,15,0,15,19,19
1,177737,137,0,1,A,1,27.5,2,1,18,31,71,145,9,16.11,20,30,18,128
0,177739,29,0,0,A,1,22.5,2,2,17,12,29,45,2,22.5,5,25,17,32
1,177743,29,0,0,N,1,0,0,0,,6,15,25,1,25,0,25,23,23
0,177745,17,0,0,F,1,20,1,0,16,6,14,20,1,20,0,20,16,16
0,177746,17,0,0,F,1,20,1,1,19,5,12,20,1,20,0,20,19,19
1,177747,17,0,0,N,2,20,2,2,17,8,20,40,2,20,0,20,17,20
0,177752,29,0,1,A,3,12,4,3,17,10,25,48,4,12,22,10,17,29
0,177762,77,0,0,A,3,27,3,2,16,20,56,137,7,19.57,29,39,16,66
0,177763,77,0,1,A,1,15,1,0,26,22,56,158,15,10.53,20,15,26,68
0,177802,137,0,1,A,1,7.5,2,0,17,24,61,86,18,4.78,7,10,17,125
0,177806,29,0,0,A,1,25,2,2,23,11,25,50,2,25,0,25,23,29
0,177807,29,0,0,A,3,7.5,4,2,19,11,26,30,4,7.5,6,9,19,33
0,177811,41,0,0,A,1,11,3,1,19,13,31,38,4,9.5,10,15,19,40
1,177824,65,0,1,S,3,8.5,4,4,17,16,42,61,8,7.63,5,10,17,51
1,177837,41,0,1,A,1,73.33,3,3,17,16,37,230,4,57.5,90,100,17,40
0,177839,41,0,0,A,2,17.33,3,0,18,15,34,62,4,15.5,10,12,18,39
0,177842,53,0,0,A,1,17,2,0,25,15,37,44,3,14.67,10,20,25,52
0,177861,113,0,0,A,3,10,4,1,16,28,65,103,11,9.36,20,11,16,113
1,177867,101,0,1,S,3,4,5,4,16,21,51,85,20,4.25,3,4,16,97
0,177894,29,0,0,N,2,10,2,1,18,8,18,20,2,10,10,15,18,23
0,177900,41,0,0,A,2,18,3,0,15,13,33,64,4,16,15,17,15,42
0,177908,101,0,1,A,1,15,1,0,26,22,59,72,8,9,10,15,26,92
1,177926,65,0,1,S,3,12.5,4,3,24,24,58,148,15,9.87,17,15,18,62
1,177927,89,0,0,A,1,15,1,0,19,13,34,45,4,11.25,5,15,19,85
0,177932,125,0,1,A,1,9.25,4,2,28,28,64,127,16,7.94,19,20,17,124
0,177937,29,0,0,N,2,15,2,1,15,8,19,30,2,15,0,15,15,24
1,177960,137,0,1,S,4,18,5,3,19,25,62,287,23,12.48,10,20,18,129
1,177962,137,0,1,S,4,4.57,7,4,15,26,56,68,15,4.53,4,4,15,126
0,177981,17,0,0,F,1,15,1,1,20,5,13,15,1,15,0,15,20,20
0,177985,17,0,0,N,2,17.5,2,1,20,8,18,35,2,17.5,5,15,20,21
0,177990,65,0,1,A,1,16,2,1,21,20,46,60,6,10,12,17,21,57
0,177995,125,0,0,A,2,20.5,2,1,17,30,65,108,8,13.5,15,20,17,124
0,178001,65,0,0,A,1,15,1,0,26,19,51,65,7,9.29,10,15,26,64
0,178003,113,0,1,S,2,6.17,6,3,19,31,76,232,29,8,16,10,19,105
0,178008,101,0,1,S,3,20,3,1,17,25,66,192,15,12.8,20,25,17,93
1,178009,137,0,1,S,3,4.88,8,6,17,33,79,109,27,4.04,3,5,17,129
0,178022,41,0,0,A,1,15,2,0,18,13,30,33,3,11,22,25,18,40
0,178052,17,0,0,F,1,25,1,1,21,7,18,25,1,25,0,25,21,21
0,178067,137,0,1,A,1,10,1,0,18,29,72,181,20,9.05,9,10,18,127
1,178070,137,0,0,A,3,10.4,5,3,18,27,61,134.5,20,6.73,10,12,18,110
0,178076,29,0,1,A,2,20,3,3,22,13,32,86,4,21.5,6,20,22,33
1,178085,137,0,1,A,1,20,1,0,26,32,74,146,14,10.43,17,20,26,121
1,178098,137,0,1,A,4,3.86,7,4,16,28,68,75,17,4.41,4,4,16,126
0,178110,53,0,0,A,1,15,1,0,19,11,34,30,3,10,10,15,19,53
0,178122,137,0,1,S,4,5.5,8,6,20,33,79,144,28,5.14,4,7,20,127
0,178136,101,0,1,A,1,6.8,5,4,17,26,63,126,25,5.04,7,10,17,90
0,178153,29,0,0,A,1,12.33,3,2,18,11,26,37,3,12.33,5,15,18,33
0,178179,29,0,1,S,4,5.67,6,3,17,11,29,34,6,5.67,2,7,17,33
0,178190,89,0,0,A,3,19,3,1,15,24,55,162,12,13.5,15,20,15,84
0,178199,137,0,1,A,1,9.4,5,1,15,33,78,127.05,31,4.1,10.5,11,15,128
0,178213,17,0,0,N,2,10,1,1,21,8,18,35,2,17.5,15,25,19,21
0,178215,29,0,0,N,3,15,2,2,21,9,23,40,3,13.33,5,10,18,24
0,178230,41,0,1,A,4,6.57,7,7,16,16,37,51,8,6.38,3,8,16,44
0,178237,77,0,0,A,2,10,5,3,18,22,52,106,12,8.83,5,10,18,67
0,178264,41,0,1,A,3,10,3,1,15,13,34,45,5,9,5,10,15,45
0,178271,89,0,0,A,2,20,1,1,21,18,50,58,5,11.6,15,6,18,78
1,178275,101,0,1,S,4,5.57,7,5,18,23,57,96,18,5.33,2,5,17,73
1,178290,65,0,1,S,3,6.2,5,4,22,20,50,86,16,5.38,4,5,22,64
0,178292,89,0,1,E,1,15,1,0,15,15,42,51,6,8.5,12,15,15,81
1,178293,89,0,1,A,1,11,1,1,35,23,57,103,12,8.58,11,10,18,79
1,178296,137,0,0,A,4,13.33,3,2,16,21,51,158,15,10.53,15,10,16,102
0,178298,17,0,0,F,1,25,1,1,16,6,14,25,1,25,0,25,16,16
0,178299,17,0,0,F,1,15,1,0,15,5,12,15,1,15,0,15,15,15
0,178315,41,0,0,A,1,15,1,0,18,12,31,31,3,10.33,10,15,18,45
1,178319,53,0,0,A,1,22,1,0,18,16,38,52,3,17.33,12,22,18,52
0,178320,53,0,0,A,1,16,1,0,18,12,32,38,3,12.67,6,16,18,52
1,178334,89,0,1,A,4,11.43,7,3,15,22,55,110,12,9.17,12,10,15,80
0,178338,89,0,0,A,1,15,1,1,24,22,55,64,6,10.67,17,15,24,89
0,178345,17,0,0,F,1,15,1,0,16,5,13,15,1,15,0,15,16,16
0,178355,53,0,0,A,1,20,2,1,18,16,37,50,4,12.5,20,25,18,52
1,178377,65,0,0,A,2,21.5,2,1,16,20,47,87,7,12.43,23,28,16,61
0,178388,29,0,0,A,2,10.33,3,2,16,11,27,31,3,10.33,10,15,16,33
0,178392,17,0,0,F,1,20,1,1,21,6,16,20,1,20,0,20,21,21
0,178421,41,0,1,S,3,16,5,2,17,17,41,106,8,13.25,20,15,17,44
1,178423,65,0,1,S,3,5.75,8,5,18,19,47,94,18,5.22,4,7,18,57
0,178430,77,0,0,A,3,15.25,4,1,18,20,51,93,9,10.33,14,15,18,77
1,178432,113,0,1,A,1,12.67,3,1,18,28,68,139,15,9.27,11,14,18,103
1,178433,113,0,0,A,1,30,1,0,17,23,57,98,5,19.6,27,30,17,113
0,178443,29,0,0,A,3,8.5,4,3,17,11,26,44,5,8.8,5,10,17,29
0,178456,77,0,1,A,2,29,2,1,25,23,58,175,7,25,9,25,18,76
0,178458,89,0,0,A,2,13,2,0,15,13,33,37,5,7.4,12,15,15,89
0,178459,101,0,0,A,1,18,2,1,15,22,53,102,8,12.75,12,20,15,90
0,178463,113,0,1,A,1,22.5,2,1,17,30,68,212,15,14.13,20,25,17,110
0,178464,125,0,0,A,2,15,2,1,19,28,59,99,8,12.38,17,10,19,126
1,178498,113,0,1,A,1,20,2,2,24,29,68,142,12,11.83,15,20,24,112
0,178499,125,0,1,S,2,11,2,2,16,30,76,214,23,9.3,10,12,16,123
0,178502,137,0,1,S,2,13,2,1,16,29,68,102,13,7.85,10,15,16,122
0,178505,137,0,0,A,1,11,2,1,18,29,71,164,14,11.71,15,12,18,122
0,178512,29,0,0,A,3,20.5,4,3,17,12,29,82,4,20.5,11,26,17,33
0,178519,65,0,0,A,2,21.5,2,2,17,20,51,91,8,11.38,22,25,17,61
0,178523,137,0,1,S,4,15.8,5,3,19,34,76,201,15,13.4,15,15,19,130
1,178540,137,0,1,A,1,15,2,0,20,15,42,102,12,8.5,10,15,20,126
0,178551,29,0,0,A,3,10,3,2,18,11,25,35,4,8.75,5,10,18,28
1,178563,41,0,0,A,3,9.5,4,3,16,13,32,43,5,8.6,5,10,16,41
0,178577,89,0,1,S,4,22,3,2,18,22,59,209,16,13.06,20,20,18,81
0,178582,137,0,1,S,2,23.5,4,3,22,33,84,337,27,12.48,28,31,22,126
1,178597,41,0,0,A,1,16,1,0,18,9,26,26,2,13,6,16,18,41
1,178598,41,0,1,S,4,4.22,9,5,19,15,33,50,12,4.17,3,4,19,40
0,178600,41,0,1,A,1,15,3,2,18,16,38,55,4,13.75,10,15,18,44
0,178618,137,0,1,L,1,19.5,2,1,15,30,62,123,10,12.3,15,20,15,128
0,178622,29,0,0,N,1,20,1,1,23,6,15,20,1,20,0,20,23,23
0,178627,29,0,0,A,2,13.5,2,0,19,9,23,37,3,12.33,5,15,19,31
0,178639,89,0,0,A,1,15.67,3,2,19,22,52,84,8,10.5,15,20,19,79
0,178662,65,0,0,A,1,14,2,1,18,15,38,47,5,9.4,10,15,18,64
0,178667,89,0,1,A,1,28,2,0,21,25,64,162,11,14.73,24,29,21,89
0,178689,41,0,0,A,1,27.5,2,1,17,15,35,70,3,23.33,25,40,17,40
0,178692,41,0,0,A,1,20,1,0,18,9,25,30,2,15,10,20,18,41
0,178715,89,0,1,A,4,5,8,5,18,23,58,90,18,5,4,5,18,81
1,178722,137,0,1,A,1,20,1,1,23,26,62,153,9,17,10,20,23,126
0,178726,17,0,0,F,1,15,1,1,21,5,13,15,1,15,0,15,21,21
1,178742,53,0,0,A,2,12,4,0,18,17,45,75,7,10.71,10,15,18,53
0,178772,29,0,0,A,2,15.33,3,1,15,10,23,46,3,15.33,10,20,15,30
0,178783,77,0,0,A,1,27.5,2,1,16,18,46,101,5,20.2,24,30,16,68
1,178789,89,0,1,A,1,25,1,1,21,24,60,167,8,20.88,22,25,21,81
1,178796,113,0,1,A,4,10,5,3,17,27,67,111,13,8.54,8,11,17,113
1,178826,65,0,0,A,2,15,2,1,16,16,41,65,6,10.83,10,15,16,55
0,178831,77,0,1,A,1,10.5,4,4,21,22,59,133,17,7.82,10,13,21,69
0,178836,89,0,1,A,1,17.5,2,2,24,24,61,119,10,11.9,15,15,24,81
0,178865,77,0,1,A,1,10,1,0,18,23,57,202,11,18.36,21,10,18,73
0,178877,137,0,1,A,1,25,1,0,18,31,73,207,12,17.25,15,25,18,125
1,178884,29,0,0,N,2,15,2,2,20,9,23,30,2,15,20,25,20,23
0,178919,137,0,1,S,3,7.5,2,2,21,31,79,95,21,4.52,8,10,7,122
1,178949,29,0,0,A,1,10,2,2,24,8,20,20,2,10,10,15,24,29
0,178956,41,0,0,A,1,14,2,1,15,12,29,33,3,11,12,17,15,39
1,178966,101,0,0,A,3,7.25,4,2,18,14,40,102,12,8.5,6,7,18,103
0,178968,113,0,1,A,4,13,5,1,19,29,67,242,21,11.52,15,10,18,105
0,178969,137,0,1,S,3,4.2,5,4,21,32,81,171,39,4.38,7,2,21,122
0,178970,137,0,1,A,1,15,2,2,21,31,73,189,17,11.12,10,15,21,126
0,178971,137,0,1,A,2,12.75,4,2,15,31,61,100,10,10,11,15,15,91
0,178976,17,0,0,F,1,25,1,1,17,6,14,25,1,25,0,25,17,17
0,178981,29,0,0,N,1,0,0,0,,6,15,25,1,25,0,25,23,23
0,178985,29,0,0,A,3,18.75,4,2,22,12,27,95,5,19,5,20,22,32
1,179008,113,0,1,A,2,8.75,4,3,16,28,65,110,14,7.86,5,5,16,113
1,179014,137,0,1,S,4,20.33,6,5,17,32,83,476,35,13.6,20,10,15,129
0,179021,41,0,1,A,3,8.33,3,2,23,12,28,37,4,9.25,7,10,23,35
0,179022,41,0,0,A,1,15,1,0,18,10,28,25,2,12.5,5,15,18,40
1,179023,41,0,0,A,1,20,1,1,24,12,32,40,2,20,0,20,24,41
0,179025,41,0,0,A,1,50,2,0,24,17,39,150,3,50,0,50,24,44
0,179028,41,0,0,A,3,18.25,4,1,17,14,37,81,6,13.5,27,30,17,44
0,179039,137,0,1,S,2,14,1,1,21,17,47,294,14,21,30,6,19,129
0,179055,53,0,0,A,1,16.33,3,0,18,19,45,89,9,9.89,20,25,18,52
0,179060,65,0,0,A,1,27.5,2,1,26,20,47,130,5,26,10,25,26,57
0,179086,29,0,0,A,3,8.5,4,2,18,10,26,34,4,8.5,7,12,18,31
0,179088,41,0,0,A,1,25,1,0,25,13,32,30,2,15,20,25,25,40
1,179111,113,0,0,A,2,18.33,3,3,19,26,57,100,8,12.5,17,20,19,113
0,179130,53,0,0,A,1,20,1,0,25,14,38,32,3,10.67,15,20,25,53
1,179143,101,0,1,A,1,25,2,2,16,26,70,239,10,23.9,21,25,16,92
0,179150,137,0,1,A,1,15,2,0,19,31,77,377,32,11.78,15,20,19,126
0,179176,113,0,1,S,2,16,2,1,16,25,62,83,11,7.55,15,17,16,113
0,179191,29,0,0,A,1,13,2,2,23,10,25,26,2,13,6,16,23,33
0,179196,41,0,1,A,2,17.2,5,4,16,15,38,116,8,14.5,16,21,16,40
0,179198,41,0,1,A,4,12,6,4,15,17,43,132,12,11,10,20,15,44
0,179225,29,0,1,A,4,6.33,3,2,21,10,23,28,5,5.6,4,6,18,28
0,179231,29,0,0,A,2,13.33,3,3,20,12,28,40,3,13.33,10,20,20,33
1,179235,41,0,1,A,3,10.25,4,3,16,14,33,54,6,9,10,13,16,40
0,179247,77,0,1,A,2,13.67,3,2,15,17,48,63,5,12.6,5,15,15,68
0,179249,77,0,1,S,3,16.6,5,4,21,24,63,172,14,12.29,20,17,21,77
0,179252,89,0,1,S,2,23.33,3,2,20,24,62,238,16,14.88,20,15,18,79
1,179257,113,0,0,A,3,9,3,1,17,17,40,40,6,6.67,7,10,17,102
1,179262,137,0,1,A,1,6.8,5,4,16,33,77,150,25,6,6,10,16,127
1,179275,53,0,1,A,1,12,3,1,20,17,40,46,5,9.2,11,16,20,52
0,179276,77,0,0,A,3,16,5,2,16,19,48,106,9,11.78,14,17,16,67
1,179293,137,0,1,A,1,10,2,0,19,29,70,136,13,10.46,22,10,19,116
1,179309,65,0,0,A,2,18,2,1,21,13,37,58,4,14.5,9,19,21,64
0,179323,17,0,0,F,1,15,1,1,16,5,11,15,1,15,0,15,16,16
0,179324,17,0,0,F,1,23,1,1,17,6,14,23,1,23,0,23,17,17
0,179330,17,0,0,F,1,20,1,1,21,6,15,20,1,20,0,20,21,21
1,179339,53,0,1,A,4,8.17,6,5,16,16,37,67,10,6.7,6,9,16,53
0,179358,137,0,1,S,2,27,2,0,19,36,84,335,24,13.96,24,25,19,123
1,179359,137,0,1,A,1,10,1,0,26,25,63,94,16,5.88,7,10,26,130
1,179376,125,0,1,A,1,15,1,0,18,27,65,91,10,9.1,12,15,18,124
1,179377,137,0,1,S,2,8.75,4,2,16,31,70,120,16,7.5,5,10,16,131
0,179388,65,0,0,A,1,15,1,0,18,13,38,49,5,9.8,13,15,18,65
0,179391,89,0,1,S,2,8,2,2,24,17,43,87,15,5.8,7,10,24,80
1,179423,17,0,0,F,1,20,1,1,17,6,14,20,1,20,0,20,17,17
0,179427,17,0,0,F,2,30,1,1,16,6,18,50,2,25,10,20,15,16
0,179439,29,0,0,A,1,22.5,2,0,24,11,24,45,2,22.5,5,25,24,31
0,179444,53,0,0,A,2,25,3,2,22,20,48,125,5,25,0,25,22,53
1,179454,77,0,1,A,1,13.33,3,1,16,19,48,57,6,9.5,10,15,16,67
1,179457,89,0,0,A,4,20.4,5,4,18,23,58,247,12,20.58,10,20,18,79
0,179459,101,0,0,A,2,45.33,3,3,21,26,65,288,9,32,40,50,21,93
0,179463,113,0,1,S,3,12.5,4,2,17,28,63,130,14,9.29,12,10,17,105
0,179472,137,0,1,A,1,17.5,2,1,30,32,77,310,23,13.48,15,10,17,128
0,179486,29,0,0,A,1,17.5,2,2,16,10,24,35,2,17.5,5,20,16,29
0,179498,113,0,1,A,1,22.5,2,0,19,29,71,211,13,16.23,20,20,19,104
0,179555,113,0,0,A,2,8.75,4,0,15,26,62,151,13,11.62,74,5,15,113
1,179563,53,0,1,S,2,22,3,1,20,16,41,82,5,16.4,20,25,20,52
0,179568,89,0,1,A,1,13,3,2,30,25,67,246,23,10.7,10,10,18,86
0,179599,65,0,1,A,1,18,3,3,17,18,41,89,5,17.8,7,22,17,53
1,179606,101,0,1,S,2,10.67,3,1,18,23,58,87,12,7.25,9,12,18,91
0,179609,137,0,1,A,2,8,2,1,15,16,48,135,20,6.75,5,6,15,123
0,179610,65,0,1,S,3,11.33,6,4,19,22,57,149,16,9.31,10,10,19,64
0,179616,29,0,0,A,2,15,3,2,17,11,25,45,3,15,10,15,17,29
0,179626,17,0,0,F,1,15,1,1,17,5,13,15,1,15,0,15,17,17
0,179629,17,0,0,F,1,15,1,0,16,5,12,15,1,15,0,15,16,16
0,179644,41,0,0,A,1,20,1,1,17,8,19,23,2,11.5,17,20,17,41
0,179653,77,0,1,S,2,13,4,1,19,19,50,98,9,10.89,10,15,19,63
0,179655,89,0,1,A,1,34.5,2,2,18,21,50,145,8,18.13,47,50,18,89
1,179673,137,0,1,S,3,4.8,5,5,17,27,61,51,14,3.64,5,7,17,123
1,179683,41,0,0,A,1,25,1,0,23,15,40,65,3,21.67,5,25,23,44
0,179695,101,0,0,A,2,8.5,2,1,21,26,66,103,14,7.36,17,15,18,101
0,179697,113,0,1,A,1,17.33,3,3,24,29,66,144,16,9,27,30,24,105
0,179716,65,0,0,A,2,15,3,3,21,18,45,61,7,8.71,17,20,21,64
0,179718,65,0,1,S,4,45.83,6,5,21,23,54,585,17,34.41,45,15,18,60
1,179735,17,0,0,F,1,20,1,1,21,6,15,20,1,20,0,20,21,21
0,179745,41,0,0,A,1,0,0,0,,15,35,43,3,14.33,17,20,18,45
0,179750,65,0,0,A,2,21.67,3,2,19,19,53,127,7,18.14,15,20,19,63
0,179751,77,0,0,A,1,14,2,1,17,20,47,76,7,10.86,9,15,17,74
1,179776,137,0,1,A,1,17.5,4,3,22,22,57,252,18,14,20,20,22,126
0,179794,89,0,1,S,2,10.4,5,4,25,23,52,105,12,8.75,7,12,25,81
0,179821,77,0,0,A,2,17,2,1,17,14,37,56,4,14,8,18,17,67
0,179831,29,0,1,A,3,7.5,4,2,18,10,24,36,5,7.2,5,10,18,28
1,179863,113,0,1,S,2,12,2,2,21,27,68,147,16,9.19,9,10,16,104
0,179869,137,0,1,L,1,22.5,2,1,15,33,73,148,15,9.87,20,25,15,123
1,179876,17,0,0,N,4,8.33,3,2,17,8,22,31,4,7.75,5,10,17,20
0,179880,29,0,0,A,1,21.25,4,2,26,12,28,85,4,21.25,15,25,26,33
0,179922,41,0,0,A,2,13.67,3,1,15,12,33,57,5,11.4,10,14,15,40
0,179923,41,0,1,S,2,15.75,4,2,18,15,36,94,7,13.43,14,20,18,41
0,179925,41,0,0,A,1,11,2,2,18,10,27,27,3,9,10,15,18,45
0,179928,53,0,0,A,1,14,2,1,16,15,38,44,4,11,10,15,16,53
0,179936,77,0,1,A,1,15,1,1,19,21,55,106,10,10.6,10,15,19,76
0,179944,89,0,0,A,1,0,0,0,,23,61,216,7,30.86,45,25,18,81
0,179946,89,0,1,A,2,11.67,3,1,15,19,48,71,9,7.89,10,11,15,88
0,179998,65,0,0,E,1,0,0,0,,11,36,45,3,15,15,25,15,55
0,180005,89,0,0,A,2,16.67,3,0,18,22,54,90,6,15,10,15,18,81
0,180011,125,0,1,A,1,12.5,2,0,26,30,75,222.21,19,11.7,7.47,15,26,124
0,180037,113,0,0,A,1,14.33,3,2,23,25,60,112,9,12.44,5,15,23,105
0,180042,137,0,1,S,4,8.6,5,4,19,29,63,110,19,5.79,7,8,19,125
1,180050,89,0,1,A,3,20,4,2,18,21,56,129,10,12.9,16,21,18,89
0,180055,17,0,0,F,1,20,1,1,16,6,14,20,1,20,0,20,16,16
0,180056,17,0,0,F,1,20,1,1,20,6,15,20,1,20,0,20,20,20
0,180074,53,0,1,A,2,15,3,1,19,15,35,55,4,13.75,5,15,19,52
0,180097,113,0,1,A,2,12.5,2,0,18,26,59,110,10,11,10,15,18,105
0,180124,89,0,0,A,2,15,2,0,17,20,51,82,7,11.71,18,20,17,77
0,180127,113,0,1,A,2,10.67,3,2,15,26,61,101,14,7.21,9,10,15,113
0,180135,17,0,0,N,1,15,1,1,21,5,13,15,1,15,0,15,21,21
0,180139,29,0,0,A,2,20,2,2,23,11,25,65,3,21.67,10,25,18,29
0,180141,29,0,0,A,1,26.67,3,3,15,12,29,80,3,26.67,40,50,15,33
0,180147,41,0,0,A,1,13.67,3,1,20,15,36,46,4,11.5,11,16,20,45
1,180175,137,0,0,A,2,16.67,3,2,24,31,71,197,14,14.07,10,15,24,115
0,180182,29,0,1,A,4,10.5,4,3,19,11,24,48,5,9.6,6,10,19,28
0,180184,29,0,0,A,3,25,4,2,24,12,29,113,5,22.6,12,25,24,32
0,180193,65,0,0,A,2,11.67,3,2,19,18,46,68,7,9.71,12,10,19,57
0,180246,41,0,0,A,1,50,2,1,17,16,37,155,4,38.75,25,50,17,40
0,180252,53,0,0,A,1,14.5,2,1,25,18,42,74,4,18.5,15,19,25,53
0,180258,77,0,1,S,2,10,5,4,22,23,56,120,13,9.23,5,10,22,77
0,180262,101,0,0,A,1,18,2,2,21,25,59,84,7,12,15,20,21,92
0,180263,137,0,1,A,1,20,2,1,25,32,70,171,16,10.69,15,20,25,130
1,180272,29,0,0,A,1,14,3,1,18,13,28,42,3,14,10,20,18,33
0,180280,65,0,1,S,3,19.33,3,0,18,21,52,157,10,15.7,15,25,18,62
0,180289,113,0,1,A,1,25,1,0,17,27,65,151,8,18.88,25,25,17,104
1,180292,125,0,1,A,2,8.4,5,2,15,29,68,99,15,6.6,5,5,15,125
0,180294,137,0,0,A,2,16.67,3,2,17,30,69,111.5,13,8.58,20.5,18,17,126
0,180305,29,0,0,A,1,12.5,2,2,20,6,19,25,2,12.5,15,20,20,33
0,180311,41,0,0,A,1,15,2,1,17,14,33,35,3,11.67,15,20,17,44
0,180321,113,0,0,A,1,20,1,0,26,21,52,67,5,13.4,15,20,26,103
0,180342,77,0,0,A,2,19,2,0,17,15,39,50,4,12.5,15,20,17,75
0,180351,137,0,1,S,2,16.5,4,4,16,33,80,197,19,10.37,15,18,16,130
1,180383,101,0,1,S,2,11.5,2,1,17,24,66,115,14,8.21,8,10,17,93
0,180399,41,0,1,S,4,10.33,9,5,16,15,35,102,11,9.27,11,12,16,40
0,180408,77,0,0,A,3,16.5,4,1,19,20,53,106,9,11.78,17,18,19,77
0,180409,89,0,0,A,1,21,2,0,23,23,63,142,10,14.2,18,19,23,89
1,180428,113,0,0,A,1,18.5,2,0,18,24,53,90,5,18,12,20,18,105
0,180435,17,0,0,F,1,15,1,1,16,5,13,15,1,15,0,15,16,16
0,180445,29,0,1,A,2,23.33,3,1,18,11,26,70,3,23.33,40,10,18,31
0,180449,41,0,0,A,1,11,2,1,17,11,30,27,3,9,10,15,17,40
0,180453,41,0,0,A,1,15,1,0,18,10,29,30,2,15,0,15,18,44
0,180460,77,0,1,S,2,11.75,4,4,16,19,56,87,8,10.88,10,13,16,73
0,180463,89,0,1,S,2,9.86,7,3,24,25,60,155,21,7.38,8,10,24,87
0,180501,89,0,1,A,3,17.5,4,2,19,21,54,122,8,15.25,11,21,19,79
0,180502,89,0,1,S,4,8.57,7,5,15,24,67,155,18,8.61,7,7,15,80
1,180505,101,0,1,A,1,14,3,1,18,26,61,99,10,9.9,10,15,18,93
1,180510,137,0,1,A,1,13,3,2,16,30,77,207.07,27,7.67,14.93,13,16,129
1,180512,137,0,1,A,1,9.33,3,3,24,31,71,125,19,6.58,8,10,24,114
0,180514,77,0,1,A,1,13,2,1,25,21,50,70,8,8.75,10,15,25,77
0,180537,65,0,1,A,2,20.5,4,2,17,20,51,137,8,17.13,15,22,17,63
0,180585,137,0,1,S,4,7.22,9,5,18,32,73,185,28,6.61,6,7,18,123
0,180591,29,0,0,N,2,12.5,2,2,18,9,21,25,2,12.5,5,15,18,26
0,180600,41,0,1,A,2,30,3,2,19,17,40,140,5,28,10,35,19,44
1,180604,77,0,1,S,4,6.14,7,3,15,22,55,104,17,6.12,8,5,15,69
0,180606,77,0,1,S,4,2.75,8,5,18,19,43,34,14,2.43,4,5,18,68
0,180610,89,0,0,A,1,15,1,0,18,15,44,33,5,6.6,12,15,18,81
0,180616,125,0,1,S,2,10,2,0,20,20,51,92,16,5.75,7,10,20,121
1,180617,137,0,1,S,3,13,5,3,15,34,81,224.5,30,7.48,17.5,10,15,124
1,180633,89,0,0,A,1,15,1,1,18,16,47,70,6,11.67,5,15,18,81
0,180654,41,0,0,A,1,24.67,3,2,29,16,39,180,8,22.5,16,25,18,43
0,180659,65,0,1,A,1,18.5,2,0,18,19,47,89,8,11.13,20,25,18,64
0,180660,77,0,0,A,1,14.5,2,0,26,17,44,77,6,12.83,5,15,26,67
0,180662,89,0,0,A,3,7.6,5,4,20,24,55,86,14,6.14,7,10,20,89
0,180693,41,0,0,A,2,30,2,0,19,13,32,70,3,23.33,30,40,19,45
0,180732,113,0,1,A,1,20,4,0,18,33,73,406,27,15.04,15,20,18,113
0,180734,125,0,1,A,2,10.67,3,1,16,26,58,82,11,7.45,9,10,16,112
0,180745,77,0,0,A,2,16,2,0,18,15,42,58,5,11.6,12,17,18,75
0,180749,65,0,1,A,3,20,2,2,16,19,53,159,8,19.88,17,20,16,64
1,180752,89,0,1,A,3,7.75,4,2,16,23,54,74,12,6.17,7,9,16,80
0,180757,125,0,1,S,2,12,5,3,15,32,76,246,26,9.46,17,10,15,124
1,180786,113,0,1,A,1,11,2,0,17,21,55,133,14,9.5,10,12,17,105
1,180787,17,0,0,F,1,20,1,1,17,5,14,20,1,20,0,20,17,17
1,180805,17,0,0,N,3,7.5,2,2,16,8,19,20,3,6.67,5,10,16,21
0,180814,41,0,0,A,2,25,1,0,20,15,38,48,5,9.6,20,6,17,45
0,180817,17,0,0,F,1,20,1,1,17,5,13,20,1,20,0,20,17,17
0,180825,101,0,0,A,1,18.5,2,0,26,17,47,74,5,14.8,10,20,26,92
0,180833,137,0,1,A,1,20,3,2,23,34,81,260,23,11.3,15,20,23,127
1,180837,17,0,0,F,1,25,1,1,17,6,14,25,1,25,0,25,17,17
0,180873,53,0,0,A,1,13.5,2,0,18,15,35,39,4,9.75,15,20,18,48
0,180876,65,0,1,A,4,10.17,6,3,15,17,47,106,11,9.64,9,10,15,65
0,180890,29,0,0,A,1,22.5,2,1,19,11,26,45,2,22.5,5,25,19,29
0,180892,41,0,0,A,2,18,3,3,20,16,36,79,4,19.75,15,19,20,41
0,180899,77,0,1,S,4,6.33,9,7,17,24,55,180,28,6.43,4,6,17,76
